# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
6.84819973e-04  6.03861430e-04  3.50702747e+00  -4.25150905e-04  -4.85174741e-05
6.84819973e-04  6.03861430e-04  3.62080798e+00  -3.33826106e-05  -4.13425282e-06
6.84819973e-04  6.03861430e-04  3.73753344e+00  -1.61642914e-06  -2.10945224e-07
6.84819973e-04  6.03861430e-04  3.85725213e+00  -4.35332978e-08  -5.83484796e-09
6.84819973e-04  6.03861430e-04  3.98001141e+00  -5.76431132e-10  -7.77722261e-11
6.84819973e-04  6.03861430e-04  4.10585758e+00  -3.24480135e-12  -4.34565787e-13
6.84819973e-04  6.03861430e-04  4.23483580e+00  -6.54998993e-15  -8.63521538e-16
6.84819973e-04  6.03861430e-04  4.36698993e+00  -3.88702198e-18  -5.02598666e-19
6.84819973e-04  6.03861430e-04  4.50236235e+00  -5.37723398e-22  -6.81854474e-23
6.84819973e-04  6.03861430e-04  4.64099387e+00  -1.32228168e-26  -1.64835074e-27
6.84819973e-04  6.03861430e-04  4.78292353e+00  -4.20976760e-32  -5.18068425e-33
6.84819973e-04  6.03861430e-04  4.92818849e+00  -1.19795901e-38  -1.46303242e-39
6.84819973e-04  6.03861430e-04  5.07682381e+00  -1.97638991e-46  -2.40942291e-47
6.84819973e-04  6.03861430e-04  5.22886232e+00  -1.14058278e-55  -1.39656451e-56
6.84819973e-04  6.03861430e-04  5.38433445e+00  -1.27773088e-66  -1.58106349e-67
6.84819973e-04  6.03861430e-04  5.54326804e+00  -1.39998981e-79  -1.76131091e-80
6.84819973e-04  6.03861430e-04  5.70568817e+00  -6.76492563e-95  -8.70347492e-96
6.84819973e-04  6.03861430e-04  5.87161696e+00  -5.72222910e-113  -7.56981680e-114
6.84819973e-04  6.03861430e-04  6.04107342e+00  -2.90625390e-134  -3.97323281e-135
6.84819973e-04  6.03861430e-04  6.21407322e+00  -2.57288284e-159  -3.65198566e-160
6.84819973e-04  6.03861430e-04  6.39062854e+00  -9.52994586e-189  -1.41026505e-189
6.84819973e-04  6.03861430e-04  6.57074782e+00  -2.85557550e-223  -4.42173505e-224
6.84819973e-04  6.03861430e-04  6.75443563e+00  -1.04721394e-263  -1.70211910e-264
6.84819973e-04  6.03861430e-04  6.94169244e+00  -5.38710900e-311  -9.21530611e-312
6.84819973e-04  6.03861430e-04  7.13251443e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  7.32689329e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  7.52481603e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  7.72626477e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  7.93121659e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  8.13964330e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  8.35151126e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  8.56678122e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  8.78540811e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  9.00734089e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  9.23252241e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  9.46088920e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  9.69237133e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  9.92689233e+00  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.01643690e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.04047112e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.06478220e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.08935974e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.11419262e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.13926901e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.16457635e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.19010136e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.21583001e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.24174756e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.26783853e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.29408674e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.32047525e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.34698643e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.37360196e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.40030281e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.42706927e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.45388099e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.48071695e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.50755554e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.53437453e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.56115112e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.58786196e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.61448320e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.64099049e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.66735903e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.69356362e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.71957868e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.74537827e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.77093621e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.79622603e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.82122107e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.84589452e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.87021947e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.89416895e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.91771600e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.94083371e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.96349527e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  1.98567405e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.00734362e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.02847785e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.04905094e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.06903746e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.08841245e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.10715145e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.12523057e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.14262653e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.15931673e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.17527930e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.19049315e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.20493801e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.21859453e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.23144425e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.24346973e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.25465452e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.26498325e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.27444167e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.28301664e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.29069623e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.29746969e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.30332753e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.30826150e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.31226465e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.31533134e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.31745729e+01  0.00000000e+00  0.00000000e+00
6.84819973e-04  6.03861430e-04  2.31863996e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.14585593e-04  -1.75023228e+03  -1.37490545e-06
1.07677644e-03  1.48458275e-03  6.03861430e-04  -1.75023194e+03  -1.59289365e-06
1.07677644e-03  1.48458275e-03  1.48458275e-03  -1.75023015e+03  -2.73352640e-06
1.07677644e-03  1.48458275e-03  2.75776215e-03  -1.75022490e+03  -6.08302680e-06
1.07677644e-03  1.48458275e-03  4.42460496e-03  -1.75021326e+03  -1.35071762e-05
1.07677644e-03  1.48458275e-03  6.48666370e-03  -1.75019138e+03  -2.74599560e-05
1.07677644e-03  1.48458275e-03  8.94585399e-03  -1.75015451e+03  -5.09949112e-05
1.07677644e-03  1.48458275e-03  1.18044591e-02  -1.75009691e+03  -8.77792777e-05
1.07677644e-03  1.48458275e-03  1.50651330e-02  -1.75001191e+03  -1.42110928e-04
1.07677644e-03  1.48458275e-03  1.87309030e-02  -1.74989188e+03  -2.18938204e-04
1.07677644e-03  1.48458275e-03  2.28051730e-02  -1.74972823e+03  -3.23882715e-04
1.07677644e-03  1.48458275e-03  2.72917266e-02  -1.74951137e+03  -4.63265188e-04
1.07677644e-03  1.48458275e-03  3.21947309e-02  -1.74923076e+03  -6.44134481e-04
1.07677644e-03  1.48458275e-03  3.75187407e-02  -1.74887490e+03  -8.74299868e-04
1.07677644e-03  1.48458275e-03  4.32687024e-02  -1.74843126e+03  -1.16236671e-03
1.07677644e-03  1.48458275e-03  4.94499593e-02  -1.74788632e+03  -1.51777569e-03
1.07677644e-03  1.48458275e-03  5.60682559e-02  -1.74722548e+03  -1.95084572e-03
1.07677644e-03  1.48458275e-03  6.31297443e-02  -1.74643307e+03  -2.47282068e-03
1.07677644e-03  1.48458275e-03  7.06409889e-02  -1.74549227e+03  -3.09592028e-03
1.07677644e-03  1.48458275e-03  7.86089734e-02  -1.74438514e+03  -3.83339504e-03
1.07677644e-03  1.48458275e-03  8.70411066e-02  -1.74309263e+03  -4.69958583e-03
1.07677644e-03  1.48458275e-03  9.59452294e-02  -1.74159457e+03  -5.70998797e-03
1.07677644e-03  1.48458275e-03  1.05329622e-01  -1.73986970e+03  -6.88132032e-03
1.07677644e-03  1.48458275e-03  1.15203012e-01  -1.73789560e+03  -8.23159951e-03
1.07677644e-03  1.48458275e-03  1.25574579e-01  -1.73564869e+03  -9.78021961e-03
1.07677644e-03  1.48458275e-03  1.36453969e-01  -1.73310417e+03  -1.15480375e-02
1.07677644e-03  1.48458275e-03  1.47851295e-01  -1.73023605e+03  -1.35574645e-02
1.07677644e-03  1.48458275e-03  1.59777152e-01  -1.72701722e+03  -1.58325640e-02
1.07677644e-03  1.48458275e-03  1.72242622e-01  -1.72341946e+03  -1.83991561e-02
1.07677644e-03  1.48458275e-03  1.85259287e-01  -1.71941336e+03  -2.12849292e-02
1.07677644e-03  1.48458275e-03  1.98839235e-01  -1.71496836e+03  -2.45195592e-02
1.07677644e-03  1.48458275e-03  2.12995070e-01  -1.71005280e+03  -2.81348367e-02
1.07677644e-03  1.48458275e-03  2.27739927e-01  -1.70463399e+03  -3.21648017e-02
1.07677644e-03  1.48458275e-03  2.43087477e-01  -1.69867822e+03  -3.66458880e-02
1.07677644e-03  1.48458275e-03  2.59051937e-01  -1.69215077e+03  -4.16170760e-02
1.07677644e-03  1.48458275e-03  2.75648087e-01  -1.68501599e+03  -4.71200556e-02
1.07677644e-03  1.48458275e-03  2.92891275e-01  -1.67723744e+03  -5.31993984e-02
1.07677644e-03  1.48458275e-03  3.10797432e-01  -1.66877789e+03  -5.99027406e-02
1.07677644e-03  1.48458275e-03  3.29383080e-01  -1.65959940e+03  -6.72809763e-02
1.07677644e-03  1.48458275e-03  3.48665347e-01  -1.64966351e+03  -7.53884622e-02
1.07677644e-03  1.48458275e-03  3.68661976e-01  -1.63893131e+03  -8.42832319e-02
1.07677644e-03  1.48458275e-03  3.89391339e-01  -1.62736352e+03  -9.40272226e-02
1.07677644e-03  1.48458275e-03  4.10872446e-01  -1.61492072e+03  -1.04686511e-01
1.07677644e-03  1.48458275e-03  4.33124960e-01  -1.60156342e+03  -1.16331558e-01
1.07677644e-03  1.48458275e-03  4.56169207e-01  -1.58725228e+03  -1.29037465e-01
1.07677644e-03  1.48458275e-03  4.80026188e-01  -1.57194826e+03  -1.42884231e-01
1.07677644e-03  1.48458275e-03  5.04717593e-01  -1.55561279e+03  -1.57957020e-01
1.07677644e-03  1.48458275e-03  5.30265809e-01  -1.53820796e+03  -1.74346414e-01
1.07677644e-03  1.48458275e-03  5.56693934e-01  -1.51969672e+03  -1.92148674e-01
1.07677644e-03  1.48458275e-03  5.84025789e-01  -1.50004304e+03  -2.11465966e-01
1.07677644e-03  1.48458275e-03  6.12285928e-01  -1.47921213e+03  -2.32406572e-01
1.07677644e-03  1.48458275e-03  6.41499650e-01  -1.45717058e+03  -2.55085036e-01
1.07677644e-03  1.48458275e-03  6.71693009e-01  -1.43388655e+03  -2.79622252e-01
1.07677644e-03  1.48458275e-03  7.02892824e-01  -1.40932990e+03  -3.06145434e-01
1.07677644e-03  1.48458275e-03  7.35126690e-01  -1.38347232e+03  -3.34787940e-01
1.07677644e-03  1.48458275e-03  7.68422986e-01  -1.35628743e+03  -3.65688888e-01
1.07677644e-03  1.48458275e-03  8.02810888e-01  -1.32775085e+03  -3.98992477e-01
1.07677644e-03  1.48458275e-03  8.38320370e-01  -1.29784025e+03  -4.34846912e-01
1.07677644e-03  1.48458275e-03  8.74982219e-01  -1.26653535e+03  -4.73402802e-01
1.07677644e-03  1.48458275e-03  9.12828036e-01  -1.23381794e+03  -5.14810831e-01
1.07677644e-03  1.48458275e-03  9.51890247e-01  -1.19967183e+03  -5.59218479e-01
1.07677644e-03  1.48458275e-03  9.92202106e-01  -1.16408290e+03  -6.06765476e-01
1.07677644e-03  1.48458275e-03  1.03379770e+00  -1.12703916e+03  -6.57577594e-01
1.07677644e-03  1.48458275e-03  1.07671194e+00  -1.08853084e+03  -7.11758278e-01
1.07677644e-03  1.48458275e-03  1.12098059e+00  -1.04855080e+03  -7.69377473e-01
1.07677644e-03  1.48458275e-03  1.16664024e+00  -1.00709507e+03  -8.30456877e-01
1.07677644e-03  1.48458275e-03  1.21372832e+00  -9.64163843e+02  -8.94950675e-01
1.07677644e-03  1.48458275e-03  1.26228311e+00  -9.19762998e+02  -9.62720645e-01
1.07677644e-03  1.48458275e-03  1.31234368e+00  -8.73906384e+02  -1.03350441e+00
1.07677644e-03  1.48458275e-03  1.36394997e+00  -8.26619077e+02  -1.10687554e+00
1.07677644e-03  1.48458275e-03  1.41714270e+00  -7.77941916e+02  -1.18219436e+00
1.07677644e-03  1.48458275e-03  1.47196344e+00  -7.27937593e+02  -1.25854862e+00
1.07677644e-03  1.48458275e-03  1.52845450e+00  -6.76698610e+02  -1.33468438e+00
1.07677644e-03  1.48458275e-03  1.58665903e+00  -6.24357313e+02  -1.40892875e+00
1.07677644e-03  1.48458275e-03  1.64662091e+00  -5.71098079e+02  -1.47910951e+00
1.07677644e-03  1.48458275e-03  1.70838477e+00  -5.17171450e+02  -1.54248085e+00
1.07677644e-03  1.48458275e-03  1.77199600e+00  -4.62909482e+02  -1.59567131e+00
1.07677644e-03  1.48458275e-03  1.83750065e+00  -4.08740880e+02  -1.63467883e+00
1.07677644e-03  1.48458275e-03  1.90494548e+00  -3.55203444e+02  -1.65494876e+00
1.07677644e-03  1.48458275e-03  1.97437788e+00  -3.02950113e+02  -1.65158102e+00
1.07677644e-03  1.48458275e-03  2.04584586e+00  -2.52743572e+02  -1.61971914e+00
1.07677644e-03  1.48458275e-03  2.11939800e+00  -2.05433482e+02  -1.55516726e+00
1.07677644e-03  1.48458275e-03  2.19508345e+00  -1.61910486e+02  -1.45525030e+00
1.07677644e-03  1.48458275e-03  2.27295181e+00  -1.23033462e+02  -1.31986315e+00
1.07677644e-03  1.48458275e-03  2.35305316e+00  -8.95318285e+01  -1.15253802e+00
1.07677644e-03  1.48458275e-03  2.43543798e+00  -6.18936785e+01  -9.61208208e-01
1.07677644e-03  1.48458275e-03  2.52015707e+00  -4.02617193e+01  -7.58214473e-01
1.07677644e-03  1.48458275e-03  2.60726154e+00  -2.43683833e+01  -5.59098440e-01
1.07677644e-03  1.48458275e-03  2.69680271e+00  -1.35422632e+01  -3.79995040e-01
1.07677644e-03  1.48458275e-03  2.78883206e+00  -6.80337631e+00  -2.34041931e-01
1.07677644e-03  1.48458275e-03  2.88340114e+00  -3.03392781e+00  -1.27994117e-01
1.07677644e-03  1.48458275e-03  2.98056153e+00  -1.17559061e+00  -6.06541608e-02
1.07677644e-03  1.48458275e-03  3.08036470e+00  -3.85987244e-01  -2.41882512e-02
1.07677644e-03  1.48458275e-03  3.18286199e+00  -1.04236903e-01  -7.83849123e-03
1.07677644e-03  1.48458275e-03  3.28810447e+00  -2.23368907e-02  -1.97972133e-03
1.07677644e-03  1.48458275e-03  3.39614288e+00  -3.63465151e-03  -3.70751481e-04
1.07677644e-03  1.48458275e-03  3.50702747e+00  -4.25151216e-04  -4.85174813e-05
1.07677644e-03  1.48458275e-03  3.62080798e+00  -3.33826331e-05  -4.13425340e-06
1.07677644e-03  1.48458275e-03  3.73753344e+00  -1.61643009e-06  -2.10945251e-07
1.07677644e-03  1.48458275e-03  3.85725213e+00  -4.35333194e-08  -5.83484868e-09
1.07677644e-03  1.48458275e-03  3.98001141e+00  -5.76431361e-10  -7.77722351e-11
1.07677644e-03  1.48458275e-03  4.10585758e+00  -3.24480234e-12  -4.34565835e-13
1.07677644e-03  1.48458275e-03  4.23483580e+00  -6.54999141e-15  -8.63521626e-16
1.07677644e-03  1.48458275e-03  4.36698993e+00  -3.88702259e-18  -5.02598715e-19
1.07677644e-03  1.48458275e-03  4.50236235e+00  -5.37723453e-22  -6.81854536e-23
1.07677644e-03  1.48458275e-03  4.64099387e+00  -1.32228176e-26  -1.64835088e-27
1.07677644e-03  1.48458275e-03  4.78292353e+00  -4.20976771e-32  -5.18068467e-33
1.07677644e-03  1.48458275e-03  4.92818849e+00  -1.19795902e-38  -1.46303254e-39
1.07677644e-03  1.48458275e-03  5.07682381e+00  -1.97638988e-46  -2.40942309e-47
1.07677644e-03  1.48458275e-03  5.22886232e+00  -1.14058275e-55  -1.39656460e-56
1.07677644e-03  1.48458275e-03  5.38433445e+00  -1.27773083e-66  -1.58106359e-67
1.07677644e-03  1.48458275e-03  5.54326804e+00  -1.39998975e-79  -1.76131102e-80
1.07677644e-03  1.48458275e-03  5.70568817e+00  -6.76492535e-95  -8.70347541e-96
1.07677644e-03  1.48458275e-03  5.87161696e+00  -5.72222886e-113  -7.56981721e-114
1.07677644e-03  1.48458275e-03  6.04107342e+00  -2.90625379e-134  -3.97323301e-135
1.07677644e-03  1.48458275e-03  6.21407322e+00  -2.57288275e-159  -3.65198583e-160
1.07677644e-03  1.48458275e-03  6.39062854e+00  -9.52994554e-189  -1.41026511e-189
1.07677644e-03  1.48458275e-03  6.57074782e+00  -2.85557542e-223  -4.42173524e-224
1.07677644e-03  1.48458275e-03  6.75443563e+00  -1.04721392e-263  -1.70211917e-264
1.07677644e-03  1.48458275e-03  6.94169244e+00  -5.38710888e-311  -9.21530646e-312
1.07677644e-03  1.48458275e-03  7.13251443e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  7.32689329e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  7.52481603e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  7.72626477e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  7.93121659e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  8.13964330e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  8.35151126e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  8.56678122e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  8.78540811e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  9.00734089e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  9.23252241e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  9.46088920e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  9.69237133e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  9.92689233e+00  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.01643690e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.04047112e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.06478220e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.08935974e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.11419262e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.13926901e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.16457635e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.19010136e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.21583001e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.24174756e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.26783853e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.29408674e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.32047525e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.34698643e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.37360196e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.40030281e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.42706927e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.45388099e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.48071695e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.50755554e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.53437453e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.56115112e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.58786196e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.61448320e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.64099049e+01  0.00000000e+00  0.00000000e+00
1.07677644e-03  1.48458275e-03  1.66735903e+01  0.00000000e+00  0.00000000e+00
