# weight[i] (1/Å)  momenta[i] (1/Å)  momenta[j] (1/Å)  v_0[i, j] (K•Å^3)  v_1[i, j] (K•Å^3)
6.15290164e-03  6.84522510e-02  1.64514838e-01  -3.85855588e+01  5.91078871e-02
6.15290164e-03  6.84522510e-02  1.74641147e-01  -3.79288830e+01  6.54974625e-02
6.15290164e-03  6.84522510e-02  1.85115081e-01  -3.72260645e+01  7.25056445e-02
6.15290164e-03  6.84522510e-02  1.95941744e-01  -3.64763314e+01  8.01755046e-02
6.15290164e-03  6.84522510e-02  2.07126381e-01  -3.56790789e+01  8.85518075e-02
6.15290164e-03  6.84522510e-02  2.18674379e-01  -3.48338776e+01  9.76808452e-02
6.15290164e-03  6.84522510e-02  2.30591266e-01  -3.39404770e+01  1.07610170e-01
6.15290164e-03  6.84522510e-02  2.42882711e-01  -3.29988067e+01  1.18388193e-01
6.15290164e-03  6.84522510e-02  2.55554521e-01  -3.20089780e+01  1.30063591e-01
6.15290164e-03  6.84522510e-02  2.68612641e-01  -3.09712915e+01  1.42684467e-01
6.15290164e-03  6.84522510e-02  2.82063156e-01  -2.98862429e+01  1.56297168e-01
6.15290164e-03  6.84522510e-02  2.95912282e-01  -2.87545283e+01  1.70944667e-01
6.15290164e-03  6.84522510e-02  3.10166373e-01  -2.75770538e+01  1.86664349e-01
6.15290164e-03  6.84522510e-02  3.24831913e-01  -2.63549569e+01  2.03485044e-01
6.15290164e-03  6.84522510e-02  3.39915516e-01  -2.50896404e+01  2.21423077e-01
6.15290164e-03  6.84522510e-02  3.55423925e-01  -2.37828156e+01  2.40477085e-01
6.15290164e-03  6.84522510e-02  3.71364009e-01  -2.24365652e+01  2.60621275e-01
6.15290164e-03  6.84522510e-02  3.87742758e-01  -2.10534373e+01  2.81796797e-01
6.15290164e-03  6.84522510e-02  4.04567283e-01  -1.96365706e+01  3.03900838e-01
6.15290164e-03  6.84522510e-02  4.21844814e-01  -1.81898512e+01  3.26773123e-01
6.15290164e-03  6.84522510e-02  4.39582692e-01  -1.67181157e+01  3.50179559e-01
6.15290164e-03  6.84522510e-02  4.57788368e-01  -1.52274021e+01  3.73793001e-01
6.15290164e-03  6.84522510e-02  4.76469401e-01  -1.37252367e+01  3.97171564e-01
6.15290164e-03  6.84522510e-02  4.95633450e-01  -1.22209510e+01  4.19735584e-01
6.15290164e-03  6.84522510e-02  5.15288272e-01  -1.07260097e+01  4.40745498e-01
6.15290164e-03  6.84522510e-02  5.35441716e-01  -9.25429553e+00  4.59284502e-01
6.15290164e-03  6.84522510e-02  5.56101718e-01  -7.82228977e+00  4.74252107e-01
6.15290164e-03  6.84522510e-02  5.77276294e-01  -6.44905823e+00  4.84377319e-01
6.15290164e-03  6.84522510e-02  5.98973539e-01  -5.15590943e+00  4.88262972e-01
6.15290164e-03  6.84522510e-02  6.21201613e-01  -3.96559427e+00  4.84474577e-01
6.15290164e-03  6.84522510e-02  6.43968741e-01  -2.90091659e+00  4.71686343e-01
6.15290164e-03  6.84522510e-02  6.67283202e-01  -1.98267809e+00  4.48891171e-01
6.15290164e-03  6.84522510e-02  6.91153323e-01  -1.22702831e+00  4.15667241e-01
6.15290164e-03  6.84522510e-02  7.15587470e-01  -6.42492247e-01  3.72469034e-01
6.15290164e-03  6.84522510e-02  7.40594041e-01  -2.27243439e-01  3.20876420e-01
6.15290164e-03  6.84522510e-02  7.66181457e-01  3.25472796e-02  2.63700737e-01
6.15290164e-03  6.84522510e-02  7.92358148e-01  1.62366812e-01  2.04831633e-01
6.15290164e-03  6.84522510e-02  8.19132550e-01  1.96374924e-01  1.48742013e-01
6.15290164e-03  6.84522510e-02  8.46513092e-01  1.71919419e-01  9.96744044e-02
6.15290164e-03  6.84522510e-02  8.74508182e-01  1.22815605e-01  6.06992854e-02
6.15290164e-03  6.84522510e-02  9.03126201e-01  7.36039658e-02  3.29891508e-02
6.15290164e-03  6.84522510e-02  9.32375486e-01  3.69976580e-02  1.56633701e-02
6.15290164e-03  6.84522510e-02  9.62264322e-01  1.53872740e-02  6.33629247e-03
6.15290164e-03  6.84522510e-02  9.92800924e-01  5.17701910e-03  2.12048609e-03
6.15290164e-03  6.84522510e-02  1.02399343e+00  1.36737751e-03  5.67152021e-04
6.15290164e-03  6.84522510e-02  1.05584988e+00  2.73138120e-04  1.16436643e-04
6.15290164e-03  6.84522510e-02  1.08837820e+00  3.94478115e-05  1.75031006e-05
6.15290164e-03  6.84522510e-02  1.12158621e+00  3.90492344e-06  1.82335472e-06
6.15290164e-03  6.84522510e-02  1.15548156e+00  2.48800148e-07  1.23456888e-07
6.15290164e-03  6.84522510e-02  1.19007178e+00  9.47954507e-09  5.04274283e-09
6.15290164e-03  6.84522510e-02  1.22536418e+00  1.98233848e-10  1.13952824e-10
6.15290164e-03  6.84522510e-02  1.26136593e+00  2.05935516e-12  1.28852968e-12
6.15290164e-03  6.84522510e-02  1.29808395e+00  9.46786932e-15  6.49089175e-15
6.15290164e-03  6.84522510e-02  1.33552494e+00  1.68523083e-17  1.27354257e-17
6.15290164e-03  6.84522510e-02  1.37369538e+00  9.95112551e-21  8.33456535e-21
6.15290164e-03  6.84522510e-02  1.41260145e+00  1.63136636e-24  1.52161769e-24
6.15290164e-03  6.84522510e-02  1.45224905e+00  6.04891991e-29  6.30918699e-29
6.15290164e-03  6.84522510e-02  1.49264379e+00  4.00821077e-34  4.69102570e-34
6.15290164e-03  6.84522510e-02  1.53379093e+00  3.62233380e-40  4.76926989e-40
6.15290164e-03  6.84522510e-02  1.57569538e+00  3.27575369e-47  4.86010829e-47
6.15290164e-03  6.84522510e-02  1.61836169e+00  2.08007329e-55  3.47987593e-55
6.15290164e-03  6.84522510e-02  1.66179401e+00  6.18818269e-65  1.16677412e-64
6.15290164e-03  6.84522510e-02  1.70599606e+00  5.43662692e-76  1.15332402e-75
6.15290164e-03  6.84522510e-02  1.75097112e+00  8.33862342e-89  1.98437053e-88
6.15290164e-03  6.84522510e-02  1.79672201e+00  1.22810836e-103  3.26459407e-103
6.15290164e-03  6.84522510e-02  1.84325105e+00  8.80912019e-121  2.60151230e-120
6.15290164e-03  6.84522510e-02  1.89056004e+00  1.42523191e-140  4.64580108e-140
6.15290164e-03  6.84522510e-02  1.93865027e+00  2.17584275e-163  7.77157202e-163
6.15290164e-03  6.84522510e-02  1.98752241e+00  1.17047779e-189  4.54514436e-189
6.15290164e-03  6.84522510e-02  2.03717658e+00  7.30016612e-220  3.05728338e-219
6.15290164e-03  6.84522510e-02  2.08761228e+00  1.50891163e-254  6.76188515e-254
6.15290164e-03  6.84522510e-02  2.13882833e+00  2.52744517e-294  1.20301813e-293
6.15290164e-03  6.84522510e-02  2.19082292e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.24359353e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.29713692e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.35144909e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.40652530e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.46235997e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.51894673e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.57627835e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.63434673e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.69314287e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.75265686e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.81287783e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.87379397e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.93539248e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  2.99765954e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.06058031e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.12413893e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.18831845e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.25310087e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.31846709e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.38439690e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.45086899e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.51786092e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.58534912e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.65330888e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.72171435e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.79053852e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.85975325e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.92932926e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  3.99923609e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.06944220e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.13991487e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.21062029e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.28152355e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.35258862e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.42377844e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.49505486e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.56637873e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.63770986e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.70900714e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.78022846e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.85133084e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.92227040e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  4.99300245e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.06348148e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.13366124e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.20349479e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.27293452e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.34193223e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.41043916e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.47840609e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.54578334e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.61252087e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.67856833e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.74387515e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.80839057e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.87206372e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.93484371e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  5.99667970e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.05752095e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.11731691e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.17601730e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.23357219e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.28993205e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.34504788e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.39887124e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.45135434e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.50245015e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.55211244e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.60029586e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.64695607e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.69204974e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.73553470e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.77736994e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.81751576e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.85593377e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.89258703e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.92744006e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.96045893e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  6.99161132e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.02086659e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.04819582e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.07357188e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.09696947e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.11836518e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.13773752e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.15506699e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.17033609e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.18352935e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.19463339e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.20363693e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.21053085e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.21530824e+00  0.00000000e+00  0.00000000e+00
6.15290164e-03  6.84522510e-02  7.21796529e+00  0.00000000e+00  0.00000000e+00
6.44884485e-03  7.47528545e-02  7.57581346e-05  -4.42235478e+01  1.04041552e-02
6.44884485e-03  7.47528545e-02  3.99209215e-04  -4.42235109e+01  1.04044413e-02
6.44884485e-03  7.47528545e-02  9.81302541e-04  -4.42233183e+01  1.04059374e-02
6.44884485e-03  7.47528545e-02  1.82247587e-03  -4.42227529e+01  1.04103286e-02
6.44884485e-03  7.47528545e-02  2.92319076e-03  -4.42215007e+01  1.04200544e-02
6.44884485e-03  7.47528545e-02  4.28403402e-03  -4.42191497e+01  1.04383155e-02
6.44884485e-03  7.47528545e-02  5.90572739e-03  -4.42151891e+01  1.04690824e-02
6.44884485e-03  7.47528545e-02  7.78912938e-03  -4.42090083e+01  1.05171056e-02
6.44884485e-03  7.47528545e-02  9.93523601e-03  -4.41998956e+01  1.05879283e-02
6.44884485e-03  7.47528545e-02  1.23451811e-02  -4.41870373e+01  1.06879010e-02
6.44884485e-03  7.47528545e-02  1.50202366e-02  -4.41695168e+01  1.08241978e-02
6.44884485e-03  7.47528545e-02  1.79618127e-02  -4.41463136e+01  1.10048356e-02
6.44884485e-03  7.47528545e-02  2.11714584e-02  -4.41163031e+01  1.12386945e-02
6.44884485e-03  7.47528545e-02  2.46508616e-02  -4.40782564e+01  1.15355415e-02
6.44884485e-03  7.47528545e-02  2.84018493e-02  -4.40308413e+01  1.19060550e-02
6.44884485e-03  7.47528545e-02  3.24263883e-02  -4.39726234e+01  1.23618527e-02
6.44884485e-03  7.47528545e-02  3.67265850e-02  -4.39020692e+01  1.29155213e-02
6.44884485e-03  7.47528545e-02  4.13046861e-02  -4.38175495e+01  1.35806485e-02
6.44884485e-03  7.47528545e-02  4.61630789e-02  -4.37173451e+01  1.43718575e-02
6.44884485e-03  7.47528545e-02  5.13042916e-02  -4.35996552e+01  1.53048436e-02
6.44884485e-03  7.47528545e-02  5.67309936e-02  -4.34626072e+01  1.63964137e-02
6.44884485e-03  7.47528545e-02  6.24459958e-02  -4.33042703e+01  1.76645281e-02
6.44884485e-03  7.47528545e-02  6.84522510e-02  -4.31226722e+01  1.91283441e-02
6.44884485e-03  7.47528545e-02  7.47528545e-02  -4.29158171e+01  2.08082634e-02
6.44884485e-03  7.47528545e-02  8.13510438e-02  -4.26817070e+01  2.27259808e-02
6.44884485e-03  7.47528545e-02  8.82501993e-02  -4.24183610e+01  2.49045356e-02
6.44884485e-03  7.47528545e-02  9.54538446e-02  -4.21238338e+01  2.73683655e-02
6.44884485e-03  7.47528545e-02  1.02965647e-01  -4.17962304e+01  3.01433620e-02
6.44884485e-03  7.47528545e-02  1.10789416e-01  -4.14337179e+01  3.32569277e-02
6.44884485e-03  7.47528545e-02  1.18929106e-01  -4.10345339e+01  3.67380340e-02
6.44884485e-03  7.47528545e-02  1.27388816e-01  -4.05969962e+01  4.06172788e-02
6.44884485e-03  7.47528545e-02  1.36172786e-01  -4.01195138e+01  4.49269429e-02
6.44884485e-03  7.47528545e-02  1.45285403e-01  -3.96006013e+01  4.97010426e-02
6.44884485e-03  7.47528545e-02  1.54731196e-01  -3.90388932e+01  5.49753749e-02
6.44884485e-03  7.47528545e-02  1.64514838e-01  -3.84331569e+01  6.07875528e-02
6.44884485e-03  7.47528545e-02  1.74641147e-01  -3.77823021e+01  6.71770236e-02
6.44884485e-03  7.47528545e-02  1.85115081e-01  -3.70853875e+01  7.41850612e-02
6.44884485e-03  7.47528545e-02  1.95941744e-01  -3.63416286e+01  8.18547232e-02
6.44884485e-03  7.47528545e-02  2.07126381e-01  -3.55504073e+01  9.02307565e-02
6.44884485e-03  7.47528545e-02  2.18674379e-01  -3.47112799e+01  9.93594291e-02
6.44884485e-03  7.47528545e-02  2.30591266e-01  -3.38239825e+01  1.09288263e-01
6.44884485e-03  7.47528545e-02  2.42882711e-01  -3.28884314e+01  1.20065629e-01
6.44884485e-03  7.47528545e-02  2.55554521e-01  -3.19047253e+01  1.31740153e-01
6.44884485e-03  7.47528545e-02  2.68612641e-01  -3.08731510e+01  1.44359871e-01
6.44884485e-03  7.47528545e-02  2.82063156e-01  -2.97941904e+01  1.57971051e-01
6.44884485e-03  7.47528545e-02  2.95912282e-01  -2.86685260e+01  1.72616559e-01
6.44884485e-03  7.47528545e-02  3.10166373e-01  -2.74970507e+01  1.88333647e-01
6.44884485e-03  7.47528545e-02  3.24831913e-01  -2.62808882e+01  2.05150981e-01
6.44884485e-03  7.47528545e-02  3.39915516e-01  -2.50214270e+01  2.23084681e-01
6.44884485e-03  7.47528545e-02  3.55423925e-01  -2.37203637e+01  2.42133127e-01
6.44884485e-03  7.47528545e-02  3.71364009e-01  -2.23797663e+01  2.62270217e-01
6.44884485e-03  7.47528545e-02  3.87742758e-01  -2.10021669e+01  2.83436716e-01
6.44884485e-03  7.47528545e-02  4.04567283e-01  -1.95906870e+01  3.05529351e-01
6.44884485e-03  7.47528545e-02  4.21844814e-01  -1.81491946e+01  3.28387294e-01
6.44884485e-03  7.47528545e-02  4.39582692e-01  -1.66825063e+01  3.51775792e-01
6.44884485e-03  7.47528545e-02  4.57788368e-01  -1.51966379e+01  3.75366936e-01
6.44884485e-03  7.47528545e-02  4.76469401e-01  -1.36990911e+01  3.98717956e-01
6.44884485e-03  7.47528545e-02  4.95633450e-01  -1.21991707e+01  4.21248198e-01
6.44884485e-03  7.47528545e-02  5.15288272e-01  -1.07083117e+01  4.42217013e-01
6.44884485e-03  7.47528545e-02  5.35441716e-01  -9.24036510e+00  4.60706459e-01
6.44884485e-03  7.47528545e-02  5.56101718e-01  -7.81177913e+00  4.75614912e-01
6.44884485e-03  7.47528545e-02  5.77276294e-01  -6.44158642e+00  4.85670354e-01
6.44884485e-03  7.47528545e-02  5.98973539e-01  -5.15106491e+00  4.89474839e-01
6.44884485e-03  7.47528545e-02  6.21201613e-01  -3.96294044e+00  4.85593524e-01
6.44884485e-03  7.47528545e-02  6.43968741e-01  -2.90000132e+00  4.72700914e-01
6.44884485e-03  7.47528545e-02  6.67283202e-01  -1.98304817e+00  4.49791093e-01
6.44884485e-03  7.47528545e-02  6.91153323e-01  -1.22824811e+00  4.16444526e-01
6.44884485e-03  7.47528545e-02  7.15587470e-01  -6.44165890e-01  3.73119199e-01
6.44884485e-03  7.47528545e-02  7.40594041e-01  -2.29037582e-01  3.21399645e-01
6.44884485e-03  7.47528545e-02  7.66181457e-01  3.08839426e-02  2.64102705e-01
6.44884485e-03  7.47528545e-02  7.92358148e-01  1.60992119e-01  2.05123719e-01
6.44884485e-03  7.47528545e-02  8.19132550e-01  1.95354215e-01  1.48940567e-01
6.44884485e-03  7.47528545e-02  8.46513092e-01  1.71240380e-01  9.97990424e-02
6.44884485e-03  7.47528545e-02  8.74508182e-01  1.22414568e-01  6.07704323e-02
6.44884485e-03  7.47528545e-02  9.03126201e-01  7.33966641e-02  3.30254191e-02
6.44884485e-03  7.47528545e-02  9.32375486e-01  3.69056172e-02  1.56795322e-02
6.44884485e-03  7.47528545e-02  9.62264322e-01  1.53529859e-02  6.34243247e-03
6.44884485e-03  7.47528545e-02  9.92800924e-01  5.16660194e-03  2.12241694e-03
6.44884485e-03  7.47528545e-02  1.02399343e+00  1.36488260e-03  5.67637592e-04
6.44884485e-03  7.47528545e-02  1.05584988e+00  2.72685638e-04  1.16530428e-04
6.44884485e-03  7.47528545e-02  1.08837820e+00  3.93885437e-05  1.75163712e-05
6.44884485e-03  7.47528545e-02  1.12158621e+00  3.89961977e-06  1.82465675e-06
6.44884485e-03  7.47528545e-02  1.15548156e+00  2.48496315e-07  1.23539966e-07
6.44884485e-03  7.47528545e-02  1.19007178e+00  9.46921731e-09  5.04594231e-09
6.44884485e-03  7.47528545e-02  1.22536418e+00  1.98043212e-10  1.14021028e-10
6.44884485e-03  7.47528545e-02  1.26136593e+00  2.05763192e-12  1.28925761e-12
6.44884485e-03  7.47528545e-02  1.29808395e+00  9.46110766e-15  6.49435450e-15
6.44884485e-03  7.47528545e-02  1.33552494e+00  1.68423077e-17  1.27418448e-17
6.44884485e-03  7.47528545e-02  1.37369538e+00  9.94640431e-21  8.33853639e-21
6.44884485e-03  7.47528545e-02  1.41260145e+00  1.63078341e-24  1.52230334e-24
6.44884485e-03  7.47528545e-02  1.45224905e+00  6.04745278e-29  6.31187700e-29
6.44884485e-03  7.47528545e-02  1.49264379e+00  4.00768667e-34  4.69291909e-34
6.44884485e-03  7.47528545e-02  1.53379093e+00  3.62225049e-40  4.77109304e-40
6.44884485e-03  7.47528545e-02  1.57569538e+00  3.27601370e-47  4.86186871e-47
